supp	conf	cove	year	month	area_this_epoch	lonm_this_epoch	latm_this_epoch	area_next_epoch	lonm_next_epoch	latm_next_epoch
0.000212	0.213793	0.000992	1999	7	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.000766	0.772414	0.000992	1999	7	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000034	0.070423	0.000486	1999	7	SWE	4.799800	38.025700	CEN	28.656000	33.044300
0.000103	0.211268	0.000486	1999	7	SWE	4.799800	38.025700	NWE	28.656000	33.044300
0.000315	0.647887	0.000486	1999	7	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000034	0.070423	0.000486	1999	7	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000041	0.060000	0.000684	1999	7	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000021	0.030000	0.000684	1999	7	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000027	0.040000	0.000684	1999	7	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000595	0.870000	0.000684	1999	7	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000342	0.943396	0.000363	1999	8	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000021	0.056604	0.000363	1999	8	ADR	15.921000	42.786200	ION	15.921000	42.786200
0.000226	0.891892	0.000253	1999	8	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000021	0.081081	0.000253	1999	8	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000007	0.027027	0.000253	1999	8	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000055	0.571429	0.000096	1999	8	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000034	0.357143	0.000096	1999	8	ALB	-2.555600	36.178800	NWE	-2.555600	36.178800
0.000007	0.071429	0.000096	1999	8	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.001430	0.881857	0.001621	1999	8	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000096	0.059072	0.001621	1999	8	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.000096	0.059072	0.001621	1999	8	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000007	0.013514	0.000506	1999	8	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000089	0.175676	0.000506	1999	8	ION	-2.555600	36.178800	CEN	15.921000	42.786200
0.000404	0.797297	0.000506	1999	8	ION	-2.555600	36.178800	ION	15.921000	42.786200
0.000007	0.013514	0.000506	1999	8	ION	-2.555600	36.178800	SLE	28.656000	33.044300
0.000007	0.020000	0.000342	1999	8	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000014	0.040000	0.000342	1999	8	NLE	31.774200	35.347200	CEN	25.031300	37.882500
0.000007	0.020000	0.000342	1999	8	NLE	31.774200	35.347200	ION	25.031300	37.882500
0.000219	0.640000	0.000342	1999	8	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000096	0.280000	0.000342	1999	8	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000773	0.862595	0.000896	1999	8	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000096	0.106870	0.000896	1999	8	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000027	0.030534	0.000896	1999	8	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000014	0.015748	0.000869	1999	8	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000014	0.015748	0.000869	1999	8	SLE	28.656000	33.044300	ION	4.799800	38.025700
0.000068	0.078740	0.000869	1999	8	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.000773	0.889764	0.000869	1999	8	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000048	0.081395	0.000588	1999	8	SWE	4.799800	38.025700	CEN	28.656000	33.044300
0.000096	0.162791	0.000588	1999	8	SWE	4.799800	38.025700	NWE	28.656000	33.044300
0.000397	0.674419	0.000588	1999	8	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000048	0.081395	0.000588	1999	8	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000041	0.059406	0.000691	1999	8	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000014	0.019802	0.000691	1999	8	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000041	0.059406	0.000691	1999	8	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000595	0.861386	0.000691	1999	8	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000356	0.981132	0.000363	1999	9	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000007	0.018868	0.000363	1999	9	ADR	15.921000	42.786200	ION	15.921000	42.786200
0.000260	0.926829	0.000280	1999	9	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000007	0.024390	0.000280	1999	9	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000014	0.048780	0.000280	1999	9	AEG	25.031300	37.882500	NLE	31.774200	35.347200
0.000068	0.625000	0.000109	1999	9	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000014	0.125000	0.000109	1999	9	ALB	-2.555600	36.178800	NWE	-2.555600	36.178800
0.000027	0.250000	0.000109	1999	9	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.001655	0.883212	0.001874	1999	9	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000082	0.043796	0.001874	1999	9	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.000137	0.072993	0.001874	1999	9	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000021	0.037037	0.000554	1999	9	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000096	0.172840	0.000554	1999	9	ION	-2.555600	36.178800	CEN	15.921000	42.786200
0.000438	0.790123	0.000554	1999	9	ION	-2.555600	36.178800	ION	15.921000	42.786200
0.000027	0.063492	0.000431	1999	9	NLE	31.774200	35.347200	CEN	15.921000	42.786200
0.000007	0.015873	0.000431	1999	9	NLE	31.774200	35.347200	ION	15.921000	42.786200
0.000315	0.730159	0.000431	1999	9	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000082	0.190476	0.000431	1999	9	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000698	0.796875	0.000876	1999	9	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000157	0.179688	0.000876	1999	9	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000021	0.023438	0.000876	1999	9	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000014	0.017544	0.000780	1999	9	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000014	0.017544	0.000780	1999	9	SLE	28.656000	33.044300	ION	4.799800	38.025700
0.000096	0.122807	0.000780	1999	9	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.000657	0.842105	0.000780	1999	9	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000062	0.095745	0.000643	1999	9	SWE	4.799800	38.025700	CEN	28.656000	33.044300
0.000068	0.106383	0.000643	1999	9	SWE	4.799800	38.025700	NWE	28.656000	33.044300
0.000451	0.702128	0.000643	1999	9	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000062	0.095745	0.000643	1999	9	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000062	0.083333	0.000739	1999	9	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000021	0.027778	0.000739	1999	9	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000027	0.037037	0.000739	1999	9	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000629	0.851852	0.000739	1999	9	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.003393	0.976378	0.003475	1999	99	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000007	0.001969	0.003475	1999	99	ADR	15.921000	42.786200	CEN	15.921000	42.786200
0.000075	0.021654	0.003475	1999	99	ADR	15.921000	42.786200	ION	15.921000	42.786200
0.002668	0.921986	0.002893	1999	99	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000116	0.040189	0.002893	1999	99	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000068	0.023641	0.002893	1999	99	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000021	0.007092	0.002893	1999	99	AEG	25.031300	37.882500	NLE	31.774200	35.347200
0.000021	0.007092	0.002893	1999	99	AEG	25.031300	37.882500	SLE	28.656000	33.044300
0.000595	0.591837	0.001005	1999	99	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000109	0.108844	0.001005	1999	99	ALB	-2.555600	36.178800	NWE	-2.555600	36.178800
0.000301	0.299320	0.001005	1999	99	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.013222	0.861792	0.015342	1999	99	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000780	0.050825	0.015342	1999	99	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.001341	0.087383	0.015342	1999	99	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000123	0.024590	0.005007	1999	99	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000041	0.008197	0.005007	1999	99	ION	-2.555600	36.178800	AEG	25.031300	37.882500
0.000971	0.193989	0.005007	1999	99	ION	-2.555600	36.178800	CEN	25.031300	37.882500
0.003865	0.771858	0.005007	1999	99	ION	-2.555600	36.178800	ION	25.031300	37.882500
0.000007	0.001366	0.005007	1999	99	ION	-2.555600	36.178800	SLE	28.656000	33.044300
0.000123	0.029950	0.004111	1999	99	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000109	0.026622	0.004111	1999	99	NLE	31.774200	35.347200	CEN	25.031300	37.882500
0.000021	0.004992	0.004111	1999	99	NLE	31.774200	35.347200	ION	25.031300	37.882500
0.002688	0.653910	0.004111	1999	99	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.001170	0.284526	0.004111	1999	99	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.006409	0.825551	0.007763	1999	99	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.001163	0.149780	0.007763	1999	99	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000192	0.024670	0.007763	1999	99	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000287	0.030951	0.009282	1999	99	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000068	0.007369	0.009282	1999	99	SLE	28.656000	33.044300	ION	4.799800	38.025700
0.001156	0.124539	0.009282	1999	99	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.007770	0.837141	0.009282	1999	99	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000007	0.001179	0.005800	1999	99	SWE	4.799800	38.025700	ALB	-2.555600	36.178800
0.000424	0.073113	0.005800	1999	99	SWE	4.799800	38.025700	CEN	-2.555600	36.178800
0.000705	0.121462	0.005800	1999	99	SWE	4.799800	38.025700	NWE	-2.555600	36.178800
0.003947	0.680425	0.005800	1999	99	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000718	0.123821	0.005800	1999	99	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000465	0.070248	0.006621	1999	99	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000349	0.052686	0.006621	1999	99	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000212	0.032025	0.006621	1999	99	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.005595	0.845041	0.006621	1999	99	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000431	1.000000	0.000431	2000	1	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000328	0.872727	0.000376	2000	1	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000034	0.090909	0.000376	2000	1	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000014	0.036364	0.000376	2000	1	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000075	0.916667	0.000082	2000	1	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000007	0.083333	0.000082	2000	1	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.001553	0.866412	0.001792	2000	1	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000103	0.057252	0.001792	2000	1	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.000137	0.076336	0.001792	2000	1	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000007	0.010204	0.000670	2000	1	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000062	0.091837	0.000670	2000	1	ION	-2.555600	36.178800	CEN	15.921000	42.786200
0.000602	0.897959	0.000670	2000	1	ION	-2.555600	36.178800	ION	15.921000	42.786200
0.000041	0.058252	0.000705	2000	1	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000499	0.708738	0.000705	2000	1	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000164	0.233010	0.000705	2000	1	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000725	0.898305	0.000807	2000	1	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000068	0.084746	0.000807	2000	1	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000014	0.016949	0.000807	2000	1	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000007	0.005025	0.001361	2000	1	SLE	28.656000	33.044300	AEG	25.031300	37.882500
0.000089	0.065327	0.001361	2000	1	SLE	28.656000	33.044300	CEN	25.031300	37.882500
0.000198	0.145729	0.001361	2000	1	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.001067	0.783920	0.001361	2000	1	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000027	0.036697	0.000746	2000	1	SWE	4.799800	38.025700	CEN	28.656000	33.044300
0.000062	0.082569	0.000746	2000	1	SWE	4.799800	38.025700	NWE	28.656000	33.044300
0.000547	0.733945	0.000746	2000	1	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000109	0.146789	0.000746	2000	1	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000034	0.043103	0.000793	2000	1	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000007	0.008621	0.000793	2000	1	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000007	0.008621	0.000793	2000	1	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000746	0.939655	0.000793	2000	1	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000417	1.000000	0.000417	2000	10	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000226	0.767442	0.000294	2000	10	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000041	0.139535	0.000294	2000	10	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000027	0.093023	0.000294	2000	10	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000055	0.533333	0.000103	2000	10	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000007	0.066667	0.000103	2000	10	ALB	-2.555600	36.178800	NWE	-2.555600	36.178800
0.000041	0.400000	0.000103	2000	10	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.001751	0.850498	0.002059	2000	10	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000130	0.063123	0.002059	2000	10	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.000178	0.086379	0.002059	2000	10	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000034	0.051546	0.000663	2000	10	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000103	0.154639	0.000663	2000	10	ION	-2.555600	36.178800	CEN	15.921000	42.786200
0.000527	0.793814	0.000663	2000	10	ION	-2.555600	36.178800	ION	15.921000	42.786200
0.000062	0.112500	0.000547	2000	10	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000335	0.612500	0.000547	2000	10	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000150	0.275000	0.000547	2000	10	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000007	0.007812	0.000876	2000	10	NWE	31.774200	35.347200	CEN	28.656000	33.044300
0.000718	0.820312	0.000876	2000	10	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000103	0.117188	0.000876	2000	10	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000048	0.054688	0.000876	2000	10	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000048	0.040936	0.001170	2000	10	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000157	0.134503	0.001170	2000	10	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.000964	0.824561	0.001170	2000	10	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000014	0.020202	0.000677	2000	10	SWE	4.799800	38.025700	ALB	-2.555600	36.178800
0.000062	0.090909	0.000677	2000	10	SWE	4.799800	38.025700	CEN	-2.555600	36.178800
0.000034	0.050505	0.000677	2000	10	SWE	4.799800	38.025700	NWE	-2.555600	36.178800
0.000492	0.727273	0.000677	2000	10	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000075	0.111111	0.000677	2000	10	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000089	0.104000	0.000855	2000	10	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000021	0.024000	0.000855	2000	10	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000027	0.032000	0.000855	2000	10	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000718	0.840000	0.000855	2000	10	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000458	0.985294	0.000465	2000	11	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000007	0.014706	0.000465	2000	11	ADR	15.921000	42.786200	ION	15.921000	42.786200
0.000267	0.847826	0.000315	2000	11	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000027	0.086957	0.000315	2000	11	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000007	0.021739	0.000315	2000	11	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000014	0.043478	0.000315	2000	11	AEG	25.031300	37.882500	SLE	28.656000	33.044300
0.000034	0.312500	0.000109	2000	11	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000075	0.687500	0.000109	2000	11	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.001683	0.831081	0.002025	2000	11	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000226	0.111486	0.002025	2000	11	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.000116	0.057432	0.002025	2000	11	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000014	0.022727	0.000602	2000	11	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000116	0.193182	0.000602	2000	11	ION	-2.555600	36.178800	CEN	15.921000	42.786200
0.000472	0.784091	0.000602	2000	11	ION	-2.555600	36.178800	ION	15.921000	42.786200
0.000041	0.071429	0.000575	2000	11	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000383	0.666667	0.000575	2000	11	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000150	0.261905	0.000575	2000	11	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000766	0.861538	0.000889	2000	11	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000082	0.092308	0.000889	2000	11	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000041	0.046154	0.000889	2000	11	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000027	0.023256	0.001176	2000	11	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000246	0.209302	0.001176	2000	11	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.000903	0.767442	0.001176	2000	11	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000034	0.048544	0.000705	2000	11	SWE	4.799800	38.025700	CEN	28.656000	33.044300
0.000021	0.029126	0.000705	2000	11	SWE	4.799800	38.025700	NWE	28.656000	33.044300
0.000534	0.757282	0.000705	2000	11	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000116	0.165049	0.000705	2000	11	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000021	0.023256	0.000882	2000	11	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000027	0.031008	0.000882	2000	11	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000021	0.023256	0.000882	2000	11	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.000814	0.922481	0.000882	2000	11	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000581	1.000000	0.000581	2000	12	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000383	0.811594	0.000472	2000	12	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000034	0.072464	0.000472	2000	12	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000034	0.072464	0.000472	2000	12	AEG	25.031300	37.882500	ION	25.031300	37.882500
0.000021	0.043478	0.000472	2000	12	AEG	25.031300	37.882500	SLE	28.656000	33.044300
0.000027	0.333333	0.000082	2000	12	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000055	0.666667	0.000082	2000	12	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.001607	0.821678	0.001956	2000	12	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000233	0.118881	0.001956	2000	12	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.000116	0.059441	0.001956	2000	12	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000027	0.033613	0.000814	2000	12	ION	-2.555600	36.178800	ADR	15.921000	42.786200
0.000096	0.117647	0.000814	2000	12	ION	-2.555600	36.178800	CEN	15.921000	42.786200
0.000684	0.840336	0.000814	2000	12	ION	-2.555600	36.178800	ION	15.921000	42.786200
0.000007	0.008403	0.000814	2000	12	ION	-2.555600	36.178800	SLE	28.656000	33.044300
0.000075	0.113402	0.000663	2000	12	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000451	0.680412	0.000663	2000	12	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000137	0.206186	0.000663	2000	12	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000992	0.929487	0.001067	2000	12	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000055	0.051282	0.001067	2000	12	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000021	0.019231	0.001067	2000	12	NWE	31.774200	35.347200	TYR	4.799800	38.025700
0.000068	0.043290	0.001580	2000	12	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000007	0.004329	0.001580	2000	12	SLE	28.656000	33.044300	ION	4.799800	38.025700
0.000383	0.242424	0.001580	2000	12	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.001122	0.709957	0.001580	2000	12	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000068	0.074627	0.000917	2000	12	SWE	4.799800	38.025700	CEN	28.656000	33.044300
0.000027	0.029851	0.000917	2000	12	SWE	4.799800	38.025700	NWE	28.656000	33.044300
0.000691	0.753731	0.000917	2000	12	SWE	4.799800	38.025700	SWE	4.799800	38.025700
0.000130	0.141791	0.000917	2000	12	SWE	4.799800	38.025700	TYR	4.799800	38.025700
0.000055	0.045977	0.001190	2000	12	TYR	4.799800	38.025700	CEN	4.799800	38.025700
0.000055	0.045977	0.001190	2000	12	TYR	4.799800	38.025700	NWE	4.799800	38.025700
0.000041	0.034483	0.001190	2000	12	TYR	4.799800	38.025700	SWE	4.799800	38.025700
0.001040	0.873563	0.001190	2000	12	TYR	4.799800	38.025700	TYR	4.799800	38.025700
0.000417	1.000000	0.000417	2000	2	ADR	15.921000	42.786200	ADR	15.921000	42.786200
0.000233	0.894737	0.000260	2000	2	AEG	25.031300	37.882500	AEG	25.031300	37.882500
0.000027	0.105263	0.000260	2000	2	AEG	25.031300	37.882500	CEN	25.031300	37.882500
0.000062	0.692308	0.000089	2000	2	ALB	-2.555600	36.178800	ALB	-2.555600	36.178800
0.000007	0.076923	0.000089	2000	2	ALB	-2.555600	36.178800	NWE	-2.555600	36.178800
0.000021	0.230769	0.000089	2000	2	ALB	-2.555600	36.178800	SWE	4.799800	38.025700
0.001149	0.865979	0.001327	2000	2	CEN	-2.555600	36.178800	CEN	4.799800	38.025700
0.000062	0.046392	0.001327	2000	2	CEN	-2.555600	36.178800	ION	4.799800	38.025700
0.000116	0.087629	0.001327	2000	2	CEN	-2.555600	36.178800	SLE	28.656000	33.044300
0.000055	0.097561	0.000561	2000	2	ION	-2.555600	36.178800	CEN	28.656000	33.044300
0.000506	0.902439	0.000561	2000	2	ION	-2.555600	36.178800	ION	28.656000	33.044300
0.000027	0.060606	0.000451	2000	2	NLE	31.774200	35.347200	AEG	25.031300	37.882500
0.000287	0.636364	0.000451	2000	2	NLE	31.774200	35.347200	NLE	31.774200	35.347200
0.000137	0.303030	0.000451	2000	2	NLE	31.774200	35.347200	SLE	28.656000	33.044300
0.000540	0.887640	0.000609	2000	2	NWE	31.774200	35.347200	NWE	28.656000	33.044300
0.000068	0.112360	0.000609	2000	2	NWE	31.774200	35.347200	SWE	4.799800	38.025700
0.000014	0.014286	0.000958	2000	2	SLE	28.656000	33.044300	CEN	4.799800	38.025700
0.000157	0.164286	0.000958	2000	2	SLE	28.656000	33.044300	NLE	31.774200	35.347200
0.000787	0.821429	0.000958	2000	2	SLE	28.656000	33.044300	SLE	28.656000	33.044300
0.000014	0.027027	0.000506	2000	2	SWE	4.799800	38.025700	ALB	-2.555600	36.178800
0.000007	0.013514	0.000506	2000	2	SWE	4.799800	38.025700	CEN	-2.555600	36.178800
0.000021	0.040541	0.000506	2000	2	SWE	4.799800	38.025700	NWE	-2.555600	36.178800
0.000424	0.837838	0.000506	2000	2	SWE	4.799800	38.025700	SWE	4.799800	38.025700
